               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 313,            0.038257,            0.031529,          0.00053165,             0.67132,             0.52609,             0.55332,             0.23744,            0.032911,            0.028466,          0.00065228,           0.0054618,           0.0054618,           0.0054618
                 314,            0.038074,            0.031126,          0.00050738,             0.67212,              0.5275,             0.55636,             0.23805,            0.032903,            0.028458,          0.00065214,           0.0054473,           0.0054473,           0.0054473
                 315,            0.037897,            0.030839,          0.00054066,             0.67332,             0.52735,             0.55719,             0.23801,            0.032896,            0.028454,          0.00065184,           0.0054327,           0.0054327,           0.0054327
                 316,            0.038029,             0.03118,          0.00055635,             0.67302,             0.52806,             0.55749,             0.23876,            0.032889,            0.028451,          0.00065176,           0.0054182,           0.0054182,           0.0054182
                 317,            0.037989,            0.031098,          0.00059993,             0.67128,             0.52845,             0.55625,             0.23832,            0.032882,            0.028443,          0.00065126,           0.0054036,           0.0054036,           0.0054036
                 318,            0.038264,            0.031722,          0.00057095,             0.67528,             0.52617,             0.55423,             0.23822,            0.032874,            0.028436,          0.00065066,           0.0053891,           0.0053891,           0.0053891
                 319,            0.037944,            0.030748,          0.00056946,             0.67307,             0.52824,             0.55554,             0.23822,            0.032867,            0.028431,          0.00064915,           0.0053745,           0.0053745,           0.0053745
                 320,            0.038272,             0.03176,          0.00059208,             0.67627,             0.52883,             0.55841,             0.23885,            0.032861,            0.028431,          0.00064784,             0.00536,             0.00536,             0.00536
                 321,            0.038047,            0.031428,          0.00053386,             0.67339,             0.52925,             0.55876,             0.23888,            0.032854,            0.028426,           0.0006474,           0.0053455,           0.0053455,           0.0053455
                 322,            0.038111,            0.031241,           0.0005472,             0.67362,             0.52958,             0.55916,             0.23921,            0.032848,            0.028416,          0.00064704,           0.0053309,           0.0053309,           0.0053309
                 323,            0.037929,            0.031182,          0.00050598,             0.67575,             0.53148,             0.55992,             0.23917,            0.032841,            0.028412,          0.00064704,           0.0053164,           0.0053164,           0.0053164
                 324,            0.038224,            0.031788,          0.00052296,             0.67616,             0.52957,             0.56074,             0.23961,            0.032835,            0.028405,          0.00064708,           0.0053018,           0.0053018,           0.0053018
                 325,            0.038122,            0.031589,          0.00048491,              0.6759,             0.52973,             0.56068,             0.23962,            0.032828,            0.028399,          0.00064698,           0.0052873,           0.0052873,           0.0052873
                 326,            0.038153,            0.031427,          0.00049133,             0.67647,             0.52963,             0.56197,              0.2397,            0.032821,            0.028395,          0.00064688,           0.0052727,           0.0052727,           0.0052727
                 327,             0.03793,            0.031367,           0.0005342,             0.67475,              0.5283,             0.56018,             0.23958,            0.032815,             0.02839,          0.00064647,           0.0052582,           0.0052582,           0.0052582
                 328,            0.038141,            0.031413,          0.00054451,             0.67512,             0.52807,             0.56056,             0.23972,             0.03281,            0.028384,          0.00064595,           0.0052436,           0.0052436,           0.0052436
                 329,             0.03787,            0.031928,          0.00055655,             0.67548,             0.52804,             0.56061,                0.24,            0.032804,             0.02838,          0.00064565,           0.0052291,           0.0052291,           0.0052291
                 330,             0.03795,            0.031375,          0.00056111,             0.67573,             0.52762,             0.56013,             0.23986,            0.032798,            0.028375,          0.00064524,           0.0052145,           0.0052145,           0.0052145
                 331,            0.038491,            0.031655,          0.00054126,             0.67498,             0.52677,             0.55957,             0.23994,            0.032793,             0.02837,          0.00064473,              0.0052,              0.0052,              0.0052
                 332,            0.037813,            0.030893,          0.00048275,              0.6702,             0.52702,              0.5598,             0.24039,            0.032787,            0.028364,          0.00064439,           0.0051855,           0.0051855,           0.0051855
                 333,            0.038036,              0.0316,          0.00052073,             0.67061,             0.52811,             0.55951,                0.24,            0.032781,            0.028365,          0.00064402,           0.0051709,           0.0051709,           0.0051709
                 334,            0.038018,            0.032274,          0.00047183,             0.66961,               0.527,             0.55773,             0.24068,            0.032774,            0.028357,          0.00064389,           0.0051564,           0.0051564,           0.0051564
                 335,            0.037647,            0.030548,          0.00054124,             0.67106,             0.52725,             0.55877,             0.24143,            0.032769,            0.028357,          0.00064379,           0.0051418,           0.0051418,           0.0051418
                 336,            0.037779,            0.031651,          0.00052727,             0.67214,             0.52595,             0.55713,             0.24144,            0.032763,            0.028351,          0.00064335,           0.0051273,           0.0051273,           0.0051273
                 337,            0.038306,            0.030959,          0.00068635,              0.6734,             0.52858,             0.55831,             0.24179,            0.032758,            0.028346,          0.00064263,           0.0051127,           0.0051127,           0.0051127
                 338,             0.03783,            0.030902,          0.00053208,             0.67175,             0.52936,             0.55872,              0.2417,            0.032752,            0.028342,          0.00064116,           0.0050982,           0.0050982,           0.0050982
                 339,            0.038132,            0.030965,           0.0005321,             0.67292,             0.52935,             0.55903,             0.24241,            0.032746,            0.028338,          0.00064021,           0.0050836,           0.0050836,           0.0050836
                 340,            0.037993,            0.031866,          0.00051344,             0.67685,             0.53347,             0.56277,             0.24281,            0.032738,            0.028333,          0.00063927,           0.0050691,           0.0050691,           0.0050691
                 341,            0.038028,            0.031243,          0.00052402,             0.67676,             0.53336,             0.56132,             0.24348,            0.032732,             0.02833,          0.00063821,           0.0050545,           0.0050545,           0.0050545
                 342,            0.037857,            0.031163,          0.00056902,             0.67395,             0.53499,             0.56011,             0.24259,            0.032726,            0.028323,          0.00063686,             0.00504,             0.00504,             0.00504
                 343,            0.037837,            0.031196,          0.00054891,             0.67477,             0.53433,             0.55986,             0.24278,             0.03272,            0.028318,           0.0006361,           0.0050255,           0.0050255,           0.0050255
                 344,            0.037917,            0.031398,          0.00048621,             0.67477,             0.53319,             0.55992,             0.24309,            0.032714,            0.028316,          0.00063553,           0.0050109,           0.0050109,           0.0050109
                 345,            0.037969,            0.031136,          0.00053395,             0.67831,             0.53534,             0.56093,             0.24305,            0.032709,            0.028313,           0.0006349,           0.0049964,           0.0049964,           0.0049964
                 346,            0.037974,             0.03181,          0.00047223,             0.67908,             0.53465,             0.56062,             0.24359,            0.032703,            0.028308,          0.00063429,           0.0049818,           0.0049818,           0.0049818
                 347,            0.038104,            0.031894,          0.00049786,             0.68161,             0.53483,             0.56197,             0.24363,            0.032697,            0.028303,          0.00063362,           0.0049673,           0.0049673,           0.0049673
                 348,            0.037749,            0.031007,          0.00052884,             0.68254,             0.53431,             0.56082,              0.2437,            0.032692,            0.028303,          0.00063368,           0.0049527,           0.0049527,           0.0049527
                 349,            0.037975,            0.030803,          0.00056962,             0.67748,             0.53421,             0.56134,             0.24428,            0.032687,            0.028296,          0.00063368,           0.0049382,           0.0049382,           0.0049382
                 350,            0.037783,            0.031084,          0.00050412,             0.68301,             0.53437,             0.56213,             0.24423,            0.032682,            0.028294,          0.00063309,           0.0049236,           0.0049236,           0.0049236
                 351,            0.038034,             0.03161,          0.00052139,              0.6831,             0.53495,             0.56204,             0.24446,            0.032675,            0.028289,          0.00063181,           0.0049091,           0.0049091,           0.0049091
                 352,             0.03768,            0.030444,          0.00046333,             0.68159,             0.53539,             0.56283,             0.24491,            0.032671,            0.028288,          0.00063172,           0.0048945,           0.0048945,           0.0048945
                 353,            0.038004,            0.031401,          0.00054564,             0.68104,             0.53607,             0.56251,             0.24456,            0.032665,            0.028283,          0.00063145,             0.00488,             0.00488,             0.00488
                 354,             0.03779,            0.031078,          0.00049751,             0.67989,             0.53716,             0.56278,             0.24467,             0.03266,             0.02828,          0.00063098,           0.0048655,           0.0048655,           0.0048655
                 355,            0.037653,            0.030732,           0.0005292,             0.67975,             0.53751,             0.56351,             0.24476,            0.032655,            0.028277,          0.00063033,           0.0048509,           0.0048509,           0.0048509
                 356,             0.03795,            0.031366,          0.00051836,             0.68221,             0.53658,             0.56292,             0.24456,            0.032651,            0.028272,          0.00063021,           0.0048364,           0.0048364,           0.0048364
                 357,            0.037861,            0.030872,          0.00052605,             0.68283,             0.53635,             0.56295,               0.245,            0.032647,            0.028274,          0.00063005,           0.0048218,           0.0048218,           0.0048218
                 358,            0.037822,            0.030709,          0.00046213,             0.68463,             0.53549,             0.56398,             0.24535,            0.032643,            0.028272,          0.00062995,           0.0048073,           0.0048073,           0.0048073
                 359,            0.037997,             0.03145,          0.00049132,             0.69125,             0.53899,             0.56943,              0.2461,            0.032637,             0.02827,          0.00062951,           0.0047927,           0.0047927,           0.0047927
                 360,             0.03763,            0.030834,          0.00049595,             0.69069,             0.53941,             0.56921,             0.24647,            0.032633,            0.028262,          0.00062853,           0.0047782,           0.0047782,           0.0047782
                 361,            0.037882,             0.03072,          0.00049587,             0.69023,             0.53726,             0.56795,             0.24614,            0.032627,            0.028259,          0.00062792,           0.0047636,           0.0047636,           0.0047636
                 362,            0.037817,            0.031314,           0.0004815,             0.69378,             0.53667,             0.56799,              0.2459,            0.032621,            0.028255,           0.0006279,           0.0047491,           0.0047491,           0.0047491
                 363,            0.037754,            0.030651,          0.00044706,             0.69797,             0.53972,             0.57002,              0.2466,            0.032616,            0.028251,          0.00062721,           0.0047345,           0.0047345,           0.0047345
                 364,            0.037729,            0.031222,           0.0004698,             0.69788,             0.54261,             0.56966,             0.24655,             0.03261,            0.028251,          0.00062718,             0.00472,             0.00472,             0.00472
                 365,            0.037508,            0.030784,          0.00048442,             0.69365,             0.54454,             0.56982,             0.24636,            0.032604,            0.028249,          0.00062646,           0.0047055,           0.0047055,           0.0047055
                 366,            0.037912,            0.030939,           0.0005479,             0.69216,             0.54432,             0.56938,             0.24671,            0.032598,            0.028242,          0.00062599,           0.0046909,           0.0046909,           0.0046909
                 367,            0.037418,             0.03066,          0.00050117,             0.69895,             0.54428,             0.57215,             0.24697,            0.032593,            0.028238,           0.0006253,           0.0046764,           0.0046764,           0.0046764
                 368,            0.037741,               0.031,          0.00053261,             0.70136,             0.54418,             0.57258,             0.24742,            0.032588,            0.028235,           0.0006253,           0.0046618,           0.0046618,           0.0046618
                 369,            0.037669,            0.031185,          0.00049455,             0.70102,             0.53976,             0.57238,             0.24741,            0.032582,            0.028232,          0.00062485,           0.0046473,           0.0046473,           0.0046473
                 370,            0.037487,            0.031156,          0.00046137,              0.7031,             0.53853,             0.57342,             0.24748,            0.032578,            0.028228,          0.00062407,           0.0046327,           0.0046327,           0.0046327
                 371,            0.037597,            0.030533,          0.00049461,             0.69065,             0.54741,             0.57358,              0.2472,            0.032571,            0.028226,          0.00062332,           0.0046182,           0.0046182,           0.0046182
                 372,            0.037653,            0.030946,          0.00049948,             0.69876,             0.54626,             0.57334,             0.24744,            0.032564,            0.028223,          0.00062236,           0.0046036,           0.0046036,           0.0046036
                 373,            0.037682,            0.030351,          0.00048339,             0.68796,             0.54524,             0.56944,             0.24741,            0.032559,             0.02822,          0.00062137,           0.0045891,           0.0045891,           0.0045891
                 374,            0.037652,            0.031193,          0.00050508,             0.69397,             0.54416,             0.57281,              0.2479,            0.032553,            0.028216,          0.00062013,           0.0045745,           0.0045745,           0.0045745
                 375,            0.037681,            0.030537,          0.00044627,             0.69278,             0.54049,             0.57239,             0.24773,            0.032547,            0.028208,          0.00061917,             0.00456,             0.00456,             0.00456
                 376,            0.037861,            0.031166,          0.00045803,             0.67659,             0.54566,             0.57037,             0.24713,            0.032541,            0.028205,          0.00061862,           0.0045455,           0.0045455,           0.0045455
                 377,            0.037505,            0.031115,          0.00043771,             0.67977,             0.54631,             0.57113,             0.24711,            0.032536,            0.028204,          0.00061798,           0.0045309,           0.0045309,           0.0045309
                 378,            0.037423,            0.030442,          0.00045304,             0.68472,             0.54578,             0.57125,             0.24759,            0.032531,            0.028205,          0.00061755,           0.0045164,           0.0045164,           0.0045164
                 379,            0.037328,            0.029987,          0.00045655,              0.6867,             0.54746,             0.57196,             0.24826,            0.032528,            0.028206,          0.00061677,           0.0045018,           0.0045018,           0.0045018
                 380,            0.037605,            0.030919,          0.00047133,              0.6874,             0.54797,             0.57174,             0.24859,            0.032522,            0.028203,          0.00061613,           0.0044873,           0.0044873,           0.0044873
                 381,            0.037583,            0.030376,          0.00051191,             0.68858,             0.55072,             0.57586,              0.2489,            0.032516,            0.028202,          0.00061597,           0.0044727,           0.0044727,           0.0044727
                 382,            0.037583,             0.03059,          0.00047594,             0.68655,             0.55036,             0.57541,             0.24867,            0.032511,              0.0282,           0.0006157,           0.0044582,           0.0044582,           0.0044582
                 383,            0.037468,            0.030523,          0.00047281,             0.68964,             0.54738,             0.57451,             0.24872,            0.032506,            0.028194,          0.00061508,           0.0044436,           0.0044436,           0.0044436
                 384,            0.037589,            0.031147,          0.00047987,             0.68739,             0.54823,             0.57438,             0.24887,            0.032501,            0.028193,           0.0006148,           0.0044291,           0.0044291,           0.0044291
                 385,             0.03765,            0.031518,          0.00044657,             0.68416,             0.54755,             0.57256,             0.24916,            0.032496,            0.028191,          0.00061417,           0.0044145,           0.0044145,           0.0044145
                 386,            0.037347,             0.03015,           0.0005266,             0.68739,             0.54864,             0.57471,             0.24903,            0.032492,            0.028192,          0.00061392,              0.0044,              0.0044,              0.0044
                 387,            0.037355,            0.030204,          0.00046757,             0.68731,             0.55276,             0.57502,             0.24988,            0.032488,            0.028188,           0.0006132,           0.0043855,           0.0043855,           0.0043855
                 388,            0.037607,            0.030926,          0.00043478,              0.6885,             0.55478,             0.57582,             0.25002,            0.032483,            0.028184,          0.00061315,           0.0043709,           0.0043709,           0.0043709
                 389,            0.037517,            0.030464,          0.00047963,             0.68902,             0.55676,             0.57655,             0.25046,            0.032478,            0.028186,          0.00061251,           0.0043564,           0.0043564,           0.0043564
                 390,            0.037398,            0.030665,          0.00046387,             0.68162,              0.5541,             0.57271,             0.24993,            0.032474,            0.028182,          0.00061206,           0.0043418,           0.0043418,           0.0043418
                 391,            0.037568,            0.030703,          0.00050423,             0.68635,             0.54859,              0.5714,             0.24995,            0.032469,            0.028178,          0.00061124,           0.0043273,           0.0043273,           0.0043273
                 392,            0.037931,            0.031625,          0.00048496,             0.68224,             0.54817,             0.56995,             0.24996,            0.032465,            0.028177,           0.0006107,           0.0043127,           0.0043127,           0.0043127
                 393,            0.037308,            0.030076,          0.00044068,             0.67876,             0.54813,             0.56877,             0.25009,             0.03246,            0.028177,          0.00061075,           0.0042982,           0.0042982,           0.0042982
                 394,            0.037417,            0.030258,          0.00045171,             0.67944,             0.55326,             0.57214,             0.25051,            0.032455,            0.028174,          0.00061096,           0.0042836,           0.0042836,           0.0042836
                 395,            0.037387,            0.031196,          0.00044397,             0.67898,             0.55118,             0.57107,             0.25043,            0.032449,            0.028173,          0.00061113,           0.0042691,           0.0042691,           0.0042691
                 396,             0.03764,            0.030692,          0.00043544,             0.67737,             0.55034,             0.57091,             0.25037,            0.032442,            0.028171,          0.00061141,           0.0042545,           0.0042545,           0.0042545
                 397,            0.037318,            0.030747,          0.00046776,             0.68328,             0.54821,             0.57097,             0.25134,            0.032437,             0.02817,          0.00061137,             0.00424,             0.00424,             0.00424
                 398,            0.037359,            0.030126,          0.00047617,             0.67797,              0.5483,             0.57008,              0.2514,            0.032433,            0.028169,          0.00061155,           0.0042255,           0.0042255,           0.0042255
                 399,            0.037429,            0.030509,          0.00044632,             0.69319,             0.54256,             0.57009,             0.25063,            0.032428,            0.028166,          0.00061161,           0.0042109,           0.0042109,           0.0042109
                 400,             0.03756,             0.03113,          0.00044906,             0.68941,             0.54092,             0.56912,             0.25173,            0.032423,            0.028164,          0.00061181,           0.0041964,           0.0041964,           0.0041964
                 401,            0.037725,            0.030637,          0.00041426,             0.68946,             0.54171,             0.56875,             0.25141,            0.032418,            0.028161,          0.00061179,           0.0041818,           0.0041818,           0.0041818
                 402,            0.037209,            0.030205,          0.00046453,             0.68979,             0.54287,             0.56962,              0.2519,            0.032413,            0.028156,          0.00061218,           0.0041673,           0.0041673,           0.0041673
                 403,            0.037426,            0.030723,          0.00044486,             0.69019,              0.5421,             0.56969,             0.25226,            0.032409,            0.028155,          0.00061259,           0.0041527,           0.0041527,           0.0041527
                 404,            0.037354,            0.030931,          0.00045648,             0.69329,             0.54335,              0.5725,              0.2518,            0.032405,            0.028152,          0.00061311,           0.0041382,           0.0041382,           0.0041382
                 405,            0.037382,            0.030612,          0.00045761,             0.69102,             0.54129,             0.56872,              0.2519,            0.032402,            0.028152,          0.00061382,           0.0041236,           0.0041236,           0.0041236
                 406,            0.037508,            0.030402,          0.00045054,             0.68883,             0.53977,              0.5684,             0.25174,            0.032398,            0.028148,          0.00061406,           0.0041091,           0.0041091,           0.0041091
                 407,            0.037257,            0.030152,          0.00049575,             0.69372,             0.54212,             0.57211,             0.25218,            0.032393,            0.028148,          0.00061348,           0.0040945,           0.0040945,           0.0040945
                 408,            0.037274,            0.030299,          0.00042145,             0.69553,             0.54363,             0.57578,             0.25252,            0.032387,            0.028144,          0.00061363,             0.00408,             0.00408,             0.00408
                 409,            0.037138,            0.030737,          0.00040682,             0.69614,             0.54652,             0.57755,             0.25212,            0.032383,            0.028141,          0.00061377,           0.0040655,           0.0040655,           0.0040655
                 410,            0.037401,            0.030343,          0.00047791,             0.69533,             0.54377,             0.57885,             0.25335,            0.032378,            0.028139,          0.00061398,           0.0040509,           0.0040509,           0.0040509
                 411,            0.037359,            0.030537,           0.0004765,             0.69914,             0.54652,             0.57931,             0.25327,            0.032373,            0.028136,          0.00061414,           0.0040364,           0.0040364,           0.0040364
                 412,            0.037424,            0.030593,          0.00042428,             0.70018,             0.54715,             0.58012,             0.25309,            0.032369,            0.028137,          0.00061401,           0.0040218,           0.0040218,           0.0040218
                 413,            0.037343,            0.030573,          0.00046171,             0.70172,             0.55004,             0.58119,             0.25382,            0.032362,            0.028135,          0.00061445,           0.0040073,           0.0040073,           0.0040073
                 414,            0.037309,            0.030358,           0.0004343,              0.7017,             0.54899,             0.57993,             0.25424,            0.032358,            0.028133,          0.00061494,           0.0039927,           0.0039927,           0.0039927
                 415,            0.037247,            0.030491,          0.00046234,             0.70333,              0.5489,             0.57997,             0.25412,            0.032353,            0.028132,          0.00061541,           0.0039782,           0.0039782,           0.0039782
                 416,            0.037422,            0.030477,          0.00040741,             0.70392,             0.55208,             0.58182,             0.25458,            0.032349,            0.028131,          0.00061584,           0.0039636,           0.0039636,           0.0039636
                 417,            0.037264,            0.031014,          0.00042992,             0.70521,             0.55471,             0.58321,             0.25483,            0.032346,            0.028132,          0.00061665,           0.0039491,           0.0039491,           0.0039491
                 418,            0.037199,            0.030289,          0.00041776,             0.69972,             0.55175,             0.58052,             0.25483,             0.03234,            0.028129,          0.00061742,           0.0039345,           0.0039345,           0.0039345
                 419,             0.03729,            0.030697,          0.00043911,              0.6998,             0.55181,             0.58439,             0.25557,            0.032335,            0.028128,          0.00061775,             0.00392,             0.00392,             0.00392
                 420,            0.037505,            0.030373,          0.00045543,             0.69835,              0.5505,             0.58192,             0.25503,            0.032331,            0.028125,          0.00061759,           0.0039055,           0.0039055,           0.0039055
                 421,            0.037095,            0.030278,          0.00048522,             0.70162,             0.55328,             0.58486,             0.25544,            0.032327,            0.028123,          0.00061747,           0.0038909,           0.0038909,           0.0038909
                 422,            0.037256,            0.030092,          0.00055509,             0.69375,             0.55924,             0.58315,             0.25547,            0.032324,            0.028122,          0.00061746,           0.0038764,           0.0038764,           0.0038764
                 423,            0.037131,            0.029577,          0.00049636,             0.70116,             0.55227,             0.58319,             0.25566,            0.032318,            0.028121,          0.00061704,           0.0038618,           0.0038618,           0.0038618
                 424,            0.037156,            0.030413,          0.00045217,             0.70751,             0.55662,             0.58603,             0.25672,            0.032313,            0.028118,          0.00061743,           0.0038473,           0.0038473,           0.0038473
                 425,            0.037144,            0.030007,          0.00043547,             0.70169,             0.56265,             0.58527,             0.25667,            0.032308,            0.028116,          0.00061729,           0.0038327,           0.0038327,           0.0038327
                 426,            0.037039,            0.030568,          0.00040024,             0.70087,             0.55911,              0.5839,             0.25669,            0.032303,            0.028112,          0.00061755,           0.0038182,           0.0038182,           0.0038182
                 427,            0.037147,            0.030036,           0.0003918,             0.70207,             0.56144,             0.58431,             0.25658,            0.032299,            0.028114,          0.00061769,           0.0038036,           0.0038036,           0.0038036
                 428,            0.037087,            0.029929,          0.00043809,              0.7039,             0.56353,             0.58442,             0.25649,            0.032294,             0.02811,          0.00061778,           0.0037891,           0.0037891,           0.0037891
                 429,            0.037112,            0.029978,           0.0004447,             0.70313,             0.56461,             0.58366,             0.25651,             0.03229,            0.028111,          0.00061773,           0.0037745,           0.0037745,           0.0037745
                 430,            0.037143,            0.030012,          0.00039457,             0.69895,             0.56154,             0.57989,             0.25626,            0.032285,             0.02811,          0.00061786,             0.00376,             0.00376,             0.00376
                 431,            0.037066,             0.03005,          0.00041406,             0.69941,             0.56246,             0.58007,             0.25643,            0.032279,            0.028106,          0.00061823,           0.0037455,           0.0037455,           0.0037455
                 432,             0.03696,            0.029954,          0.00041003,             0.69791,             0.56037,             0.57884,             0.25649,            0.032275,            0.028104,          0.00061923,           0.0037309,           0.0037309,           0.0037309
                 433,            0.037217,            0.030149,          0.00040335,             0.69828,             0.56089,             0.57831,             0.25622,            0.032269,              0.0281,             0.00062,           0.0037164,           0.0037164,           0.0037164
                 434,            0.037071,            0.029806,          0.00041483,             0.70167,             0.55884,             0.57824,             0.25637,            0.032266,            0.028099,          0.00062081,           0.0037018,           0.0037018,           0.0037018
                 435,            0.036986,            0.030002,          0.00040786,             0.70204,             0.55059,              0.5767,             0.25668,            0.032261,            0.028099,          0.00062127,           0.0036873,           0.0036873,           0.0036873
                 436,            0.036888,            0.029625,          0.00043524,             0.70259,             0.55138,             0.57708,             0.25644,            0.032257,            0.028099,          0.00062226,           0.0036727,           0.0036727,           0.0036727
                 437,            0.037089,            0.030623,          0.00041123,             0.70177,             0.55464,             0.57677,             0.25671,            0.032252,            0.028098,          0.00062315,           0.0036582,           0.0036582,           0.0036582
                 438,            0.037195,            0.030334,           0.0004559,             0.70264,             0.55613,             0.57671,             0.25664,            0.032249,            0.028096,          0.00062376,           0.0036436,           0.0036436,           0.0036436
                 439,            0.037231,            0.030489,          0.00041492,             0.70014,             0.55878,             0.57537,             0.25666,            0.032244,            0.028096,          0.00062376,           0.0036291,           0.0036291,           0.0036291
                 440,            0.036933,            0.029463,           0.0004231,             0.69798,             0.55832,             0.57241,              0.2568,            0.032239,            0.028094,          0.00062425,           0.0036145,           0.0036145,           0.0036145
                 441,            0.036975,            0.029482,          0.00040936,             0.69819,             0.56133,             0.57428,             0.25702,            0.032235,            0.028092,          0.00062487,              0.0036,              0.0036,              0.0036
                 442,            0.036997,            0.029536,          0.00041168,             0.68854,             0.55776,             0.57095,              0.2565,            0.032233,            0.028091,          0.00062588,           0.0035855,           0.0035855,           0.0035855
                 443,            0.037014,            0.030378,          0.00040407,             0.68716,             0.55832,             0.57152,             0.25682,            0.032229,             0.02809,          0.00062726,           0.0035709,           0.0035709,           0.0035709
                 444,            0.037135,            0.030158,          0.00039634,             0.68765,             0.55747,              0.5711,             0.25662,            0.032223,            0.028086,          0.00062803,           0.0035564,           0.0035564,           0.0035564
                 445,            0.037078,             0.03005,          0.00040888,              0.6882,             0.55869,             0.57232,             0.25679,            0.032217,            0.028084,          0.00062781,           0.0035418,           0.0035418,           0.0035418
                 446,            0.037138,            0.030425,          0.00043884,             0.68977,             0.55925,             0.57339,             0.25711,            0.032212,            0.028082,          0.00062757,           0.0035273,           0.0035273,           0.0035273
                 447,             0.03726,            0.029903,          0.00041209,             0.68906,             0.55744,             0.57287,               0.257,            0.032208,            0.028081,          0.00062755,           0.0035127,           0.0035127,           0.0035127
                 448,            0.037178,            0.030045,          0.00038964,             0.69186,               0.559,              0.5771,             0.25769,            0.032203,            0.028076,          0.00062832,           0.0034982,           0.0034982,           0.0034982
                 449,            0.037032,             0.03025,          0.00034636,              0.6869,             0.55831,             0.57441,             0.25788,            0.032199,            0.028075,          0.00062838,           0.0034836,           0.0034836,           0.0034836
                 450,            0.036967,              0.0302,          0.00041268,             0.69241,             0.55994,              0.5772,             0.25868,            0.032196,            0.028074,          0.00062823,           0.0034691,           0.0034691,           0.0034691
                 451,            0.036785,            0.030006,          0.00046368,             0.69393,             0.55988,             0.57676,             0.25856,            0.032193,             0.02807,          0.00062846,           0.0034545,           0.0034545,           0.0034545
                 452,            0.036787,            0.029859,          0.00042725,             0.69982,             0.55676,             0.58149,             0.25966,            0.032188,            0.028072,          0.00062924,             0.00344,             0.00344,             0.00344
                 453,            0.037009,            0.030558,          0.00035274,             0.69666,             0.55716,             0.57951,             0.25915,            0.032182,            0.028071,          0.00062999,           0.0034255,           0.0034255,           0.0034255
                 454,            0.037088,            0.030465,          0.00038361,             0.69757,             0.55798,             0.58024,             0.25969,            0.032179,            0.028067,          0.00063088,           0.0034109,           0.0034109,           0.0034109
                 455,            0.036927,            0.029565,           0.0003909,             0.69819,             0.55856,             0.58071,             0.25979,            0.032174,            0.028069,          0.00063154,           0.0033964,           0.0033964,           0.0033964
                 456,             0.03686,            0.029054,          0.00040862,             0.69515,             0.56244,              0.5809,             0.25974,             0.03217,            0.028067,          0.00063217,           0.0033818,           0.0033818,           0.0033818
                 457,            0.036888,            0.029572,           0.0004239,             0.69831,             0.56345,             0.58311,             0.26037,            0.032165,            0.028063,          0.00063261,           0.0033673,           0.0033673,           0.0033673
                 458,            0.037075,            0.030378,          0.00039447,              0.6959,             0.56227,             0.58022,             0.25974,            0.032161,            0.028062,          0.00063291,           0.0033527,           0.0033527,           0.0033527
                 459,            0.036784,            0.029408,          0.00039345,             0.69657,             0.56213,             0.58076,             0.25993,            0.032156,            0.028061,          0.00063347,           0.0033382,           0.0033382,           0.0033382
                 460,             0.03666,            0.029784,          0.00041163,             0.69518,             0.56269,             0.58121,             0.26009,            0.032149,            0.028059,          0.00063391,           0.0033236,           0.0033236,           0.0033236
                 461,            0.036434,            0.029296,          0.00040769,             0.69623,             0.56251,              0.5825,             0.26098,            0.032146,            0.028057,           0.0006342,           0.0033091,           0.0033091,           0.0033091
                 462,            0.036774,            0.029752,          0.00039698,             0.69797,              0.5595,             0.58216,             0.26106,            0.032142,            0.028054,           0.0006347,           0.0032945,           0.0032945,           0.0032945
                 463,             0.03681,            0.029809,          0.00036027,             0.69921,             0.55965,             0.58257,             0.26144,            0.032139,            0.028054,          0.00063543,             0.00328,             0.00328,             0.00328
                 464,            0.036866,            0.030406,          0.00040799,             0.69816,             0.56295,             0.58307,             0.26159,            0.032135,            0.028052,          0.00063608,           0.0032655,           0.0032655,           0.0032655
                 465,            0.036586,             0.02854,          0.00041282,             0.70037,             0.55952,              0.5828,             0.26139,            0.032131,            0.028051,           0.0006365,           0.0032509,           0.0032509,           0.0032509
                 466,            0.037037,            0.029889,          0.00038155,             0.70159,              0.5632,              0.5835,             0.26108,            0.032129,            0.028048,          0.00063718,           0.0032364,           0.0032364,           0.0032364
                 467,             0.03711,            0.030339,          0.00036753,             0.70122,             0.56176,             0.58193,             0.26131,            0.032125,            0.028046,          0.00063779,           0.0032218,           0.0032218,           0.0032218
                 468,            0.036816,            0.029719,          0.00037452,             0.70114,              0.5624,             0.58249,             0.26128,            0.032121,            0.028043,          0.00063784,           0.0032073,           0.0032073,           0.0032073
                 469,            0.036699,            0.029637,          0.00038458,              0.6964,             0.56406,             0.58236,             0.26113,            0.032118,            0.028044,          0.00063797,           0.0031927,           0.0031927,           0.0031927
                 470,            0.036849,            0.029435,          0.00037085,             0.69811,             0.56266,             0.58263,             0.26121,            0.032115,            0.028043,          0.00063809,           0.0031782,           0.0031782,           0.0031782
                 471,            0.036455,            0.029421,          0.00039703,             0.69712,             0.56122,             0.58231,             0.26142,            0.032112,            0.028044,          0.00063797,           0.0031636,           0.0031636,           0.0031636
                 472,            0.036766,            0.030433,          0.00037498,             0.69896,             0.56462,             0.58514,               0.262,            0.032109,            0.028041,          0.00063859,           0.0031491,           0.0031491,           0.0031491
