               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.020226,           0.0036438,            0.010379,             0.73554,             0.68589,             0.75071,              0.4211,            0.017955,           0.0027951,           0.0090182,           0.0081829,           0.0081829,           0.0081829
                 161,            0.019926,           0.0034904,            0.009405,             0.74495,             0.70854,             0.76754,             0.43929,            0.017586,           0.0028026,           0.0082457,           0.0081714,           0.0081714,           0.0081714
                 162,            0.019973,           0.0038446,            0.010833,             0.74245,             0.69678,              0.7522,             0.43133,            0.017577,           0.0027746,           0.0091805,             0.00816,             0.00816,             0.00816
                 163,            0.019528,           0.0034425,           0.0097041,              0.7438,             0.69961,             0.76296,             0.44154,            0.017511,           0.0027168,           0.0096068,           0.0081486,           0.0081486,           0.0081486
                 164,            0.020018,           0.0034301,            0.010582,             0.76906,             0.70474,              0.7694,             0.44868,             0.01736,           0.0027509,           0.0083213,           0.0081371,           0.0081371,           0.0081371
                 165,            0.019956,            0.003667,             0.01002,             0.75525,             0.70455,             0.76287,              0.4443,            0.017345,           0.0027963,           0.0082133,           0.0081257,           0.0081257,           0.0081257
                 166,            0.019778,           0.0035085,           0.0099158,             0.77035,              0.6871,             0.75517,             0.43312,            0.017806,           0.0027904,           0.0098585,           0.0081143,           0.0081143,           0.0081143
                 167,            0.019999,           0.0036411,           0.0099495,             0.77192,             0.71673,             0.77795,             0.44872,             0.01744,           0.0027104,           0.0084022,           0.0081029,           0.0081029,           0.0081029
                 168,            0.019962,           0.0035546,            0.010918,             0.73712,             0.71118,             0.75724,             0.43912,            0.017351,           0.0028109,           0.0087856,           0.0080914,           0.0080914,           0.0080914
                 169,            0.019698,           0.0035575,           0.0097548,             0.75181,             0.71251,             0.76334,             0.44322,            0.017366,           0.0027504,           0.0087966,             0.00808,             0.00808,             0.00808
                 170,            0.019633,           0.0036047,           0.0095019,             0.76704,             0.71698,             0.77141,             0.44803,            0.017571,           0.0027795,            0.008192,           0.0080686,           0.0080686,           0.0080686
                 171,            0.019906,           0.0036505,           0.0097037,             0.77254,             0.72839,             0.78648,             0.45437,            0.017345,           0.0027193,           0.0081177,           0.0080571,           0.0080571,           0.0080571
                 172,            0.019332,            0.003378,           0.0090658,             0.75581,             0.68932,             0.76236,             0.43051,            0.017845,           0.0027677,           0.0095546,           0.0080457,           0.0080457,           0.0080457
                 173,            0.019436,           0.0034955,           0.0091931,             0.74517,             0.70656,             0.77693,             0.44927,            0.017602,           0.0028073,           0.0089114,           0.0080343,           0.0080343,           0.0080343
                 174,             0.01948,           0.0034384,           0.0084631,             0.76051,             0.73799,             0.79063,             0.45861,            0.017357,           0.0027647,            0.008252,           0.0080229,           0.0080229,           0.0080229
                 175,            0.019543,            0.003538,           0.0091183,             0.77257,             0.73189,             0.79976,             0.46632,            0.017172,           0.0027033,           0.0076224,           0.0080114,           0.0080114,           0.0080114
                 176,            0.019496,           0.0034782,           0.0089852,             0.75308,             0.74589,              0.7952,             0.46474,            0.016983,            0.002697,            0.007316,               0.008,               0.008,               0.008
                 177,            0.019012,            0.003205,           0.0085816,             0.77231,             0.70898,             0.78233,             0.45883,            0.016938,           0.0027626,           0.0087272,           0.0079886,           0.0079886,           0.0079886
                 178,            0.019588,           0.0034742,            0.009108,              0.7558,             0.71209,             0.77849,             0.45594,            0.017056,           0.0027479,           0.0079625,           0.0079771,           0.0079771,           0.0079771
                 179,            0.019684,           0.0036368,           0.0092291,             0.77563,             0.72968,             0.80128,             0.47628,             0.01691,           0.0027267,           0.0071614,           0.0079657,           0.0079657,           0.0079657
                 180,            0.019387,           0.0034743,           0.0088916,             0.77972,             0.74499,              0.8098,             0.48338,            0.016621,            0.002682,           0.0076119,           0.0079543,           0.0079543,           0.0079543
                 181,            0.019155,           0.0035086,           0.0089339,             0.79278,             0.72157,             0.80273,             0.47584,            0.016696,           0.0026903,           0.0073146,           0.0079429,           0.0079429,           0.0079429
                 182,            0.019234,           0.0035079,           0.0086364,             0.77817,             0.74854,             0.80717,             0.48264,            0.016719,            0.002679,           0.0073275,           0.0079314,           0.0079314,           0.0079314
                 183,            0.019215,           0.0034084,           0.0090193,             0.78254,             0.72396,             0.79304,             0.46149,            0.017288,           0.0026988,           0.0081009,             0.00792,             0.00792,             0.00792
                 184,            0.019213,           0.0034724,            0.008542,             0.76251,              0.7175,             0.77488,             0.44707,            0.017543,           0.0027585,           0.0089275,           0.0079086,           0.0079086,           0.0079086
                 185,            0.019266,             0.00352,           0.0089343,             0.77562,             0.74553,             0.79733,             0.46697,            0.017141,           0.0026811,           0.0070209,           0.0078971,           0.0078971,           0.0078971
                 186,            0.018868,           0.0035014,           0.0073671,             0.76144,             0.75498,             0.80957,             0.48225,            0.016813,           0.0026401,           0.0068885,           0.0078857,           0.0078857,           0.0078857
                 187,              0.0191,           0.0035588,           0.0095939,             0.78738,             0.75915,             0.81485,             0.48627,            0.016739,             0.00265,           0.0067326,           0.0078743,           0.0078743,           0.0078743
                 188,            0.019145,           0.0033684,           0.0084561,             0.78085,             0.73713,             0.80405,             0.47162,            0.017202,           0.0026598,           0.0077436,           0.0078629,           0.0078629,           0.0078629
                 189,            0.019245,             0.00348,            0.008477,             0.76685,             0.73124,             0.79922,             0.47324,            0.017013,           0.0026759,           0.0077163,           0.0078514,           0.0078514,           0.0078514
                 190,            0.019136,           0.0035116,           0.0082088,             0.77593,             0.73321,             0.79442,             0.46606,            0.017051,           0.0026741,           0.0072869,             0.00784,             0.00784,             0.00784
                 191,            0.018891,           0.0034209,           0.0078903,              0.7582,             0.72236,             0.78487,             0.45402,            0.017371,           0.0027204,           0.0077265,           0.0078286,           0.0078286,           0.0078286
                 192,            0.019208,           0.0035009,           0.0084291,             0.75274,             0.74608,             0.79714,             0.46197,             0.01733,           0.0026778,            0.006868,           0.0078171,           0.0078171,           0.0078171
                 193,            0.018879,           0.0035106,           0.0090366,             0.75347,             0.73605,             0.79766,             0.47205,            0.017064,            0.002685,           0.0072543,           0.0078057,           0.0078057,           0.0078057
                 194,            0.019023,           0.0034385,           0.0082813,              0.7714,             0.74403,             0.80517,             0.48145,            0.016915,           0.0026487,           0.0068522,           0.0077943,           0.0077943,           0.0077943
                 195,            0.019252,           0.0033633,           0.0088044,             0.78485,             0.74718,             0.81908,             0.49184,            0.016744,           0.0026405,           0.0066554,           0.0077829,           0.0077829,           0.0077829
                 196,            0.019085,            0.003389,           0.0079816,             0.77929,              0.7604,             0.81754,             0.48625,            0.016664,           0.0026313,           0.0066527,           0.0077714,           0.0077714,           0.0077714
                 197,            0.019032,           0.0032798,           0.0088495,             0.77423,             0.77271,             0.82057,             0.49027,            0.016545,           0.0026375,           0.0064929,             0.00776,             0.00776,             0.00776
                 198,            0.019012,           0.0033435,           0.0079299,             0.76429,             0.76661,             0.81842,             0.49106,            0.016531,           0.0026285,            0.006761,           0.0077486,           0.0077486,           0.0077486
                 199,            0.018847,           0.0032323,           0.0069495,             0.76884,             0.76224,             0.81801,             0.48634,            0.016801,           0.0026134,           0.0069207,           0.0077371,           0.0077371,           0.0077371
                 200,            0.018606,           0.0033908,           0.0073497,             0.75879,             0.75383,             0.80447,             0.47545,            0.016978,           0.0026352,           0.0080436,           0.0077257,           0.0077257,           0.0077257
                 201,             0.01915,           0.0032527,           0.0083826,             0.77031,             0.77902,             0.81853,             0.49005,            0.016745,           0.0026252,           0.0068353,           0.0077143,           0.0077143,           0.0077143
                 202,            0.019059,           0.0033667,           0.0085629,             0.78665,             0.74508,             0.80369,             0.48257,            0.016917,           0.0026254,           0.0071422,           0.0077029,           0.0077029,           0.0077029
                 203,            0.019359,           0.0035036,           0.0094591,             0.77068,             0.75286,             0.80364,             0.48126,            0.016779,           0.0026324,           0.0074499,           0.0076914,           0.0076914,           0.0076914
                 204,            0.018891,           0.0034192,           0.0084879,             0.78114,             0.74369,             0.80739,             0.48003,            0.016959,           0.0026391,           0.0073546,             0.00768,             0.00768,             0.00768
                 205,            0.018507,           0.0034224,           0.0077715,             0.77129,             0.76187,             0.81322,             0.48615,            0.016801,           0.0026246,           0.0067243,           0.0076686,           0.0076686,           0.0076686
                 206,             0.01887,            0.003469,           0.0075994,             0.76075,             0.74679,             0.80604,             0.48032,            0.016895,           0.0026396,            0.007366,           0.0076571,           0.0076571,           0.0076571
                 207,            0.019084,           0.0033871,           0.0083032,             0.77349,             0.74993,             0.80879,             0.49007,            0.016747,           0.0026251,           0.0067543,           0.0076457,           0.0076457,           0.0076457
                 208,            0.018891,           0.0034402,           0.0078905,             0.78819,             0.74309,             0.80974,             0.48513,            0.016873,           0.0026306,           0.0072125,           0.0076343,           0.0076343,           0.0076343
                 209,            0.018428,            0.003188,           0.0064477,             0.79749,             0.73105,              0.8063,             0.47823,             0.01704,           0.0026248,           0.0076149,           0.0076229,           0.0076229,           0.0076229
                 210,            0.018445,           0.0032586,           0.0078355,              0.7776,             0.75595,             0.81466,             0.48357,            0.016833,           0.0026127,           0.0067133,           0.0076114,           0.0076114,           0.0076114
                 211,            0.018783,           0.0033263,           0.0083841,             0.81506,               0.771,             0.83783,             0.50278,            0.016453,           0.0025566,           0.0056577,              0.0076,              0.0076,              0.0076
                 212,            0.018661,            0.003469,           0.0088328,             0.78868,             0.78221,             0.83073,             0.50566,            0.016314,           0.0025621,           0.0060124,           0.0075886,           0.0075886,           0.0075886
                 213,            0.018974,           0.0033649,           0.0081226,             0.79806,             0.77587,             0.83385,             0.50081,            0.016486,           0.0025774,           0.0056899,           0.0075771,           0.0075771,           0.0075771
                 214,            0.019014,           0.0032971,           0.0070394,             0.79243,             0.77368,             0.83437,             0.50209,            0.016396,           0.0025694,           0.0058532,           0.0075657,           0.0075657,           0.0075657
                 215,            0.018763,           0.0033228,           0.0067975,             0.79871,             0.76904,             0.83876,             0.50095,            0.016326,           0.0025729,           0.0056385,           0.0075543,           0.0075543,           0.0075543
                 216,            0.018513,           0.0032705,           0.0079661,              0.7979,              0.7705,             0.83605,             0.49958,            0.016399,           0.0025592,           0.0056355,           0.0075429,           0.0075429,           0.0075429
                 217,             0.01863,           0.0032863,           0.0073384,             0.80081,             0.77039,             0.83528,             0.50583,            0.016324,           0.0025932,           0.0054135,           0.0075314,           0.0075314,           0.0075314
                 218,            0.018649,           0.0032668,           0.0076584,             0.80334,             0.77335,             0.83781,              0.5066,             0.01643,           0.0025542,            0.005406,             0.00752,             0.00752,             0.00752
                 219,            0.018569,           0.0033613,           0.0078269,             0.80495,             0.77017,             0.83863,             0.50324,            0.016573,           0.0025789,           0.0055121,           0.0075086,           0.0075086,           0.0075086
                 220,            0.018839,           0.0032236,            0.007372,              0.8156,             0.79187,             0.84959,             0.51343,            0.016424,           0.0025693,            0.005085,           0.0074971,           0.0074971,           0.0074971
                 221,            0.018785,           0.0033014,           0.0078393,             0.81063,             0.79303,             0.85132,             0.51244,            0.016418,           0.0025583,           0.0046466,           0.0074857,           0.0074857,           0.0074857
                 222,            0.018611,             0.00328,           0.0074557,             0.79922,             0.80086,                0.85,             0.50853,            0.016351,           0.0025489,           0.0047932,           0.0074743,           0.0074743,           0.0074743
                 223,            0.018871,           0.0032145,           0.0072905,             0.79962,             0.80044,             0.85016,             0.51051,            0.016246,           0.0025375,           0.0046875,           0.0074629,           0.0074629,           0.0074629
                 224,            0.018488,           0.0032707,           0.0065379,             0.80065,             0.80067,             0.85133,             0.51833,            0.016186,            0.002546,           0.0048119,           0.0074514,           0.0074514,           0.0074514
                 225,            0.018676,           0.0032087,           0.0066023,             0.81816,             0.79851,             0.85326,              0.5153,             0.01642,           0.0025654,           0.0050314,             0.00744,             0.00744,             0.00744
                 226,            0.018523,           0.0032018,           0.0067668,             0.81987,             0.80531,             0.85696,             0.52312,             0.01618,           0.0025403,           0.0048231,           0.0074286,           0.0074286,           0.0074286
                 227,            0.018424,           0.0032966,           0.0064852,             0.81359,             0.79926,             0.85169,             0.51664,            0.016145,           0.0025431,           0.0052038,           0.0074171,           0.0074171,           0.0074171
                 228,             0.01878,           0.0033324,           0.0072019,             0.82362,             0.79445,             0.84908,             0.51687,            0.016066,           0.0025389,           0.0051522,           0.0074057,           0.0074057,           0.0074057
                 229,            0.018483,           0.0033355,           0.0078281,             0.82036,             0.77855,             0.84422,             0.51284,            0.016183,           0.0025586,           0.0050854,           0.0073943,           0.0073943,           0.0073943
                 230,            0.018593,           0.0032872,           0.0069471,             0.80539,             0.76727,             0.83508,             0.50339,            0.016331,           0.0025844,           0.0056811,           0.0073829,           0.0073829,           0.0073829
                 231,            0.018096,           0.0031683,           0.0069839,             0.80658,             0.76851,             0.83932,             0.50382,            0.016391,            0.002582,           0.0055612,           0.0073714,           0.0073714,           0.0073714
                 232,            0.018377,           0.0033244,           0.0060663,             0.81817,              0.7677,             0.83724,             0.50219,            0.016499,           0.0025729,           0.0058054,             0.00736,             0.00736,             0.00736
                 233,            0.018379,           0.0031886,           0.0060504,             0.80904,             0.77571,             0.84329,              0.5118,            0.016302,           0.0025503,           0.0054649,           0.0073486,           0.0073486,           0.0073486
                 234,            0.018692,            0.003223,            0.007028,             0.80139,             0.78319,             0.84013,             0.51317,            0.016294,           0.0025499,           0.0053414,           0.0073371,           0.0073371,           0.0073371
                 235,            0.018629,             0.00314,           0.0066523,              0.7936,             0.79237,             0.84584,             0.52171,            0.016111,           0.0025326,           0.0049816,           0.0073257,           0.0073257,           0.0073257
                 236,            0.018299,           0.0033311,           0.0065422,              0.8052,             0.79072,             0.84912,             0.52218,            0.016147,           0.0025171,           0.0048332,           0.0073143,           0.0073143,           0.0073143
                 237,            0.018242,           0.0033547,           0.0066711,             0.81801,             0.78485,             0.85048,             0.52507,            0.016025,           0.0025119,           0.0047746,           0.0073029,           0.0073029,           0.0073029
                 238,            0.018179,           0.0032003,           0.0064619,             0.81819,             0.79779,             0.85077,               0.526,            0.016074,           0.0024916,           0.0048723,           0.0072914,           0.0072914,           0.0072914
                 239,            0.018555,            0.003235,           0.0067134,             0.82105,             0.78837,             0.85158,             0.52722,            0.015955,           0.0024785,           0.0047776,             0.00728,             0.00728,             0.00728
                 240,            0.018388,           0.0034202,           0.0074889,             0.84058,             0.78315,             0.85506,             0.52853,            0.015913,           0.0024952,           0.0046183,           0.0072686,           0.0072686,           0.0072686
                 241,            0.018307,           0.0033535,           0.0068533,              0.8173,             0.79098,             0.85259,             0.52762,            0.015934,           0.0025216,           0.0048661,           0.0072571,           0.0072571,           0.0072571
                 242,            0.018612,           0.0033819,           0.0077685,             0.82419,             0.78563,              0.8516,             0.52526,            0.015908,            0.002522,           0.0048476,           0.0072457,           0.0072457,           0.0072457
                 243,            0.018101,           0.0033008,           0.0071148,             0.82318,             0.78079,             0.84934,             0.52325,             0.01598,           0.0025248,           0.0048555,           0.0072343,           0.0072343,           0.0072343
                 244,            0.018253,           0.0032139,           0.0070814,             0.80966,             0.79266,               0.848,             0.52239,            0.015966,           0.0025281,           0.0048418,           0.0072229,           0.0072229,           0.0072229
                 245,            0.018392,           0.0031867,           0.0064745,             0.80589,             0.79809,              0.8514,             0.52272,            0.015989,           0.0025219,           0.0048598,           0.0072114,           0.0072114,           0.0072114
                 246,            0.018157,           0.0032642,           0.0061233,             0.82751,             0.77574,             0.85159,             0.52309,            0.016006,           0.0025129,           0.0046243,              0.0072,              0.0072,              0.0072
                 247,            0.018198,           0.0031114,           0.0064595,             0.81872,             0.79189,             0.85157,             0.52032,            0.016061,           0.0025199,           0.0047221,           0.0071886,           0.0071886,           0.0071886
                 248,            0.017851,           0.0033249,           0.0059893,             0.82425,             0.79643,             0.85581,             0.52499,            0.015947,           0.0025023,           0.0046106,           0.0071771,           0.0071771,           0.0071771
                 249,            0.018556,            0.003271,           0.0066212,             0.82546,              0.8012,             0.85854,             0.52824,            0.015825,           0.0024872,           0.0046294,           0.0071657,           0.0071657,           0.0071657
                 250,            0.018256,           0.0030969,            0.006465,             0.83108,             0.79446,             0.85873,             0.52826,            0.015904,           0.0024878,           0.0047448,           0.0071543,           0.0071543,           0.0071543
                 251,             0.01828,           0.0032582,           0.0070541,             0.83079,             0.80808,             0.86169,              0.5292,            0.015912,           0.0024872,           0.0047006,           0.0071429,           0.0071429,           0.0071429
                 252,            0.018018,           0.0033932,           0.0064567,              0.8246,             0.80735,             0.86114,             0.52604,            0.015917,           0.0024939,           0.0047323,           0.0071314,           0.0071314,           0.0071314
                 253,            0.018447,            0.003148,            0.007008,              0.8229,             0.80932,             0.86418,             0.53244,            0.015754,           0.0024823,           0.0044908,             0.00712,             0.00712,             0.00712
                 254,            0.018053,           0.0033361,           0.0069478,             0.82098,             0.80726,             0.86323,             0.52981,             0.01579,           0.0024774,            0.004607,           0.0071086,           0.0071086,           0.0071086
                 255,            0.018353,           0.0031623,           0.0062815,             0.82824,             0.79409,             0.85722,             0.52326,            0.015885,           0.0024834,           0.0048221,           0.0070971,           0.0070971,           0.0070971
                 256,            0.018436,           0.0032134,           0.0069249,             0.83592,             0.78765,             0.85999,             0.52882,            0.015798,           0.0024778,           0.0046419,           0.0070857,           0.0070857,           0.0070857
                 257,            0.018549,           0.0032211,            0.005978,             0.83264,             0.80234,             0.86023,             0.52903,            0.015808,           0.0024781,            0.004578,           0.0070743,           0.0070743,           0.0070743
                 258,             0.01797,           0.0032542,           0.0059638,             0.83176,             0.80966,             0.86136,              0.5323,            0.015746,           0.0024691,           0.0043796,           0.0070629,           0.0070629,           0.0070629
                 259,             0.01791,           0.0031321,           0.0062892,             0.83435,             0.80602,             0.86042,             0.53283,            0.015708,           0.0024621,           0.0043637,           0.0070514,           0.0070514,           0.0070514
                 260,            0.017871,            0.003277,           0.0057743,              0.8386,             0.80316,             0.86208,             0.53806,            0.015627,           0.0024567,           0.0042296,             0.00704,             0.00704,             0.00704
                 261,             0.01768,           0.0031385,           0.0062744,             0.83936,             0.80327,             0.87019,             0.54467,            0.015512,           0.0024405,           0.0041038,           0.0070286,           0.0070286,           0.0070286
                 262,            0.017883,           0.0031525,           0.0059821,             0.83163,               0.821,             0.87505,             0.54922,            0.015417,           0.0024298,           0.0039014,           0.0070171,           0.0070171,           0.0070171
                 263,            0.018135,           0.0031884,           0.0071033,             0.84439,             0.81202,             0.87525,             0.54726,             0.01542,           0.0024231,           0.0037862,           0.0070057,           0.0070057,           0.0070057
                 264,            0.018041,           0.0030716,           0.0061937,             0.84306,             0.81166,             0.87385,             0.54635,            0.015481,           0.0024336,             0.00381,           0.0069943,           0.0069943,           0.0069943
                 265,            0.018155,           0.0031853,           0.0063611,             0.84115,             0.81894,             0.87577,             0.54695,            0.015424,           0.0024297,           0.0037894,           0.0069829,           0.0069829,           0.0069829
                 266,            0.018285,           0.0033471,           0.0066907,             0.85165,             0.81458,             0.87871,             0.54875,            0.015345,           0.0024274,            0.003536,           0.0069714,           0.0069714,           0.0069714
                 267,            0.018146,           0.0032677,           0.0061978,             0.83807,             0.81034,             0.87264,              0.5447,            0.015415,           0.0024396,           0.0036457,             0.00696,             0.00696,             0.00696
                 268,            0.017818,           0.0032654,             0.00696,             0.83899,             0.81765,             0.87477,             0.54754,             0.01537,           0.0024312,           0.0036207,           0.0069486,           0.0069486,           0.0069486
                 269,            0.017826,           0.0033669,           0.0056807,             0.84223,              0.8203,              0.8751,             0.54753,            0.015315,           0.0024302,           0.0034451,           0.0069371,           0.0069371,           0.0069371
                 270,            0.017457,           0.0030709,             0.00562,             0.84011,             0.81982,             0.87604,             0.55122,            0.015271,           0.0024257,           0.0034264,           0.0069257,           0.0069257,           0.0069257
                 271,            0.017781,           0.0031155,           0.0060267,             0.85076,             0.82281,             0.87967,             0.55383,            0.015316,           0.0024269,           0.0033909,           0.0069143,           0.0069143,           0.0069143
                 272,            0.017672,           0.0030829,           0.0055438,             0.85073,             0.82657,             0.88216,             0.55438,            0.015301,           0.0024283,           0.0033236,           0.0069029,           0.0069029,           0.0069029
                 273,            0.017781,           0.0031322,           0.0048134,             0.84746,             0.82706,             0.88497,             0.55589,            0.015293,           0.0024203,           0.0033681,           0.0068914,           0.0068914,           0.0068914
                 274,            0.017744,           0.0030968,           0.0063662,             0.83775,             0.83703,             0.88641,             0.55691,             0.01528,           0.0024205,           0.0034355,             0.00688,             0.00688,             0.00688
                 275,            0.017725,           0.0030986,           0.0058682,             0.84593,             0.82586,             0.88453,             0.55457,            0.015308,           0.0024269,           0.0034662,           0.0068686,           0.0068686,           0.0068686
                 276,            0.017925,           0.0031848,           0.0057564,             0.85544,             0.82757,              0.8858,             0.55642,            0.015304,           0.0024284,           0.0033868,           0.0068571,           0.0068571,           0.0068571
                 277,            0.017667,           0.0032259,           0.0059743,             0.84547,             0.82629,              0.8805,             0.55435,            0.015352,           0.0024329,           0.0035244,           0.0068457,           0.0068457,           0.0068457
                 278,            0.017896,           0.0031905,           0.0060273,             0.85587,             0.81984,             0.87969,             0.55328,            0.015361,           0.0024369,           0.0035672,           0.0068343,           0.0068343,           0.0068343
                 279,            0.017922,           0.0031411,           0.0059586,             0.84582,             0.82468,             0.88133,             0.55444,            0.015322,           0.0024298,           0.0035491,           0.0068229,           0.0068229,           0.0068229
                 280,            0.017967,           0.0031053,           0.0058223,             0.83964,             0.83355,             0.88311,             0.55751,            0.015296,            0.002427,           0.0034574,           0.0068114,           0.0068114,           0.0068114
                 281,            0.017884,           0.0031297,           0.0062248,              0.8362,             0.84896,             0.88671,             0.56308,            0.015174,           0.0024165,           0.0033794,              0.0068,              0.0068,              0.0068
                 282,             0.01781,           0.0031373,           0.0063303,              0.8325,             0.85518,             0.88862,             0.56159,            0.015183,           0.0024138,           0.0034448,           0.0067886,           0.0067886,           0.0067886
                 283,            0.017753,           0.0031315,           0.0061403,             0.84838,             0.83878,             0.88959,             0.56283,            0.015217,           0.0024088,           0.0034412,           0.0067771,           0.0067771,           0.0067771
                 284,            0.017811,           0.0030427,           0.0058496,             0.85305,               0.843,             0.89493,             0.56543,            0.015143,           0.0023996,           0.0033644,           0.0067657,           0.0067657,           0.0067657
                 285,            0.017762,           0.0029218,           0.0064416,             0.85207,             0.83725,             0.89388,             0.56502,            0.015196,           0.0024018,           0.0034113,           0.0067543,           0.0067543,           0.0067543
                 286,            0.017548,           0.0030654,           0.0058495,             0.84642,             0.83876,             0.89213,             0.56255,            0.015287,           0.0024081,           0.0035517,           0.0067429,           0.0067429,           0.0067429
                 287,            0.017792,           0.0032232,           0.0066005,             0.85223,             0.84112,             0.89503,             0.56337,            0.015232,            0.002403,           0.0033365,           0.0067314,           0.0067314,           0.0067314
                 288,            0.017845,           0.0031757,           0.0065527,             0.84811,             0.84132,             0.89234,             0.56198,            0.015269,           0.0024052,           0.0033442,             0.00672,             0.00672,             0.00672
                 289,            0.017832,           0.0030888,           0.0057573,             0.84184,             0.83769,             0.89054,             0.56399,            0.015216,           0.0024021,           0.0034344,           0.0067086,           0.0067086,           0.0067086
                 290,            0.017711,           0.0031377,           0.0055822,             0.84252,             0.83578,             0.88948,             0.56127,            0.015257,           0.0024033,           0.0034893,           0.0066971,           0.0066971,           0.0066971
                 291,            0.017286,           0.0030781,           0.0050391,             0.83328,             0.84152,             0.88843,             0.55846,            0.015284,           0.0024058,           0.0035272,           0.0066857,           0.0066857,           0.0066857
                 292,            0.017128,           0.0031003,           0.0049854,             0.83108,             0.85068,             0.88884,             0.56031,            0.015272,           0.0024025,           0.0035618,           0.0066743,           0.0066743,           0.0066743
                 293,            0.017197,           0.0030958,           0.0054013,             0.83995,              0.8458,             0.89043,             0.56061,            0.015279,           0.0023985,            0.003584,           0.0066629,           0.0066629,           0.0066629
                 294,            0.017333,           0.0028527,           0.0052009,             0.83225,             0.84925,             0.89106,             0.55961,            0.015302,           0.0023964,           0.0035426,           0.0066514,           0.0066514,           0.0066514
                 295,            0.017788,           0.0031737,           0.0049313,             0.83297,              0.8444,             0.88879,             0.55754,             0.01529,           0.0023978,            0.003584,             0.00664,             0.00664,             0.00664
                 296,            0.017253,            0.002908,           0.0050548,              0.8347,             0.84265,             0.88894,             0.55766,            0.015296,           0.0023964,           0.0035308,           0.0066286,           0.0066286,           0.0066286
                 297,            0.017236,           0.0030201,           0.0051768,             0.83865,              0.8472,             0.89078,             0.55951,            0.015275,           0.0023919,           0.0034304,           0.0066171,           0.0066171,           0.0066171
                 298,            0.017329,           0.0030299,           0.0050736,             0.83685,             0.86104,             0.89442,             0.56154,            0.015193,            0.002379,           0.0032684,           0.0066057,           0.0066057,           0.0066057
                 299,            0.017426,           0.0031506,           0.0054957,             0.84251,             0.85228,             0.89475,             0.56229,             0.01519,           0.0023788,           0.0033441,           0.0065943,           0.0065943,           0.0065943
                 300,            0.017538,           0.0030089,           0.0058182,             0.84333,             0.84767,             0.89405,             0.56199,            0.015195,           0.0023777,           0.0034304,           0.0065829,           0.0065829,           0.0065829
                 301,            0.017655,           0.0032479,           0.0060621,             0.84497,             0.84869,             0.89554,             0.56328,            0.015172,           0.0023773,           0.0033809,           0.0065714,           0.0065714,           0.0065714
                 302,            0.017635,           0.0030519,           0.0059341,             0.84181,             0.85199,             0.89571,             0.56456,            0.015172,           0.0023794,           0.0033672,             0.00656,             0.00656,             0.00656
                 303,            0.017215,           0.0031258,           0.0049072,             0.84443,             0.85008,             0.89644,             0.56601,            0.015165,             0.00238,           0.0033161,           0.0065486,           0.0065486,           0.0065486
                 304,            0.017363,           0.0031876,           0.0050986,             0.84891,             0.84855,              0.8968,             0.56548,            0.015179,           0.0023823,           0.0033756,           0.0065371,           0.0065371,           0.0065371
                 305,            0.017395,            0.003022,           0.0051938,             0.84554,              0.8484,             0.89673,             0.56568,            0.015181,           0.0023799,           0.0033875,           0.0065257,           0.0065257,           0.0065257
                 306,            0.017223,            0.002942,            0.005376,             0.84767,             0.85102,             0.89705,             0.56629,            0.015181,           0.0023786,           0.0033827,           0.0065143,           0.0065143,           0.0065143
                 307,            0.017563,           0.0030797,           0.0050167,              0.8499,             0.85525,             0.89871,             0.56546,            0.015155,            0.002377,            0.003387,           0.0065029,           0.0065029,           0.0065029
                 308,            0.017672,           0.0030379,           0.0055605,             0.85339,             0.85041,             0.89786,             0.56419,            0.015164,           0.0023805,           0.0033547,           0.0064914,           0.0064914,           0.0064914
                 309,            0.017397,           0.0030816,           0.0049594,              0.8498,             0.85244,             0.89829,             0.56655,            0.015131,           0.0023753,           0.0033301,             0.00648,             0.00648,             0.00648
                 310,            0.017483,           0.0031614,            0.005139,             0.85569,             0.84959,             0.89915,             0.56679,            0.015121,           0.0023746,            0.003283,           0.0064686,           0.0064686,           0.0064686
                 311,            0.017544,           0.0030044,           0.0053842,             0.85625,             0.85412,             0.90148,             0.56873,            0.015102,           0.0023709,           0.0032174,           0.0064571,           0.0064571,           0.0064571
                 312,            0.017407,           0.0030034,           0.0057573,             0.85981,             0.85217,             0.90319,             0.57114,            0.015039,           0.0023653,           0.0031349,           0.0064457,           0.0064457,           0.0064457
